row_id,playerID,year,position,age,avg_salary_year,free_agent_salary,W,L,G,GS,CG,SHO,SV,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,ERA,BAOpp,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR,won_cy_young,won_mvp,won_gold_glove,won_silver_slugger,all_star
mujiced01_2013,mujiced01,2013,P,29,3723344.353374233,4750000.0,11.0,10.0,202.0,0.0,0.0,0.0,39.0,180.0,67.0,23.0,31.0,156.0,9.0,2.0,4.0,1.0,810.0,76.0,71.0,9.0,3.0,21.0,2.7874999999999996,0.23324999999999999,618.0,15.0,38.0,3.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
oflaher01_2013,oflaher01,2013,P,28,3723344.353374233,3500000.0,8.0,4.0,161.0,0.0,0.0,0.0,0.0,118.0,24.0,7.0,45.0,124.0,11.0,2.0,5.0,0.0,601.0,14.0,28.0,10.0,4.0,15.0,1.7366666666666666,0.21266666666666667,447.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
parrama01_2013,parrama01,2013,P,31,3723344.353374233,2750000.0,4.0,6.0,119.0,0.0,0.0,0.0,0.0,102.0,50.0,8.0,50.0,117.0,2.0,10.0,4.0,0.0,461.0,16.0,57.0,3.0,2.0,10.0,4.195,0.2515,314.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
pelfrmi01_2013,pelfrmi01,2013,P,29,3723344.353374233,5500000.0,12.0,26.0,66.0,65.0,2.0,0.0,0.0,428.0,195.0,34.0,122.0,219.0,7.0,4.0,13.0,2.0,1625.0,0.0,208.0,12.0,15.0,33.0,4.073333333333333,0.2953333333333333,1098.0,29.0,43.0,4.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
perezch01_2013,perezch01,2013,P,28,3723344.353374233,2300000.0,9.0,14.0,179.0,0.0,0.0,0.0,100.0,151.0,71.0,22.0,63.0,152.0,7.0,2.0,9.0,0.0,733.0,151.0,76.0,9.0,4.0,8.0,3.7466666666666666,0.2333333333333333,514.0,11.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
perezol01_2013,perezol01,2013,P,32,3723344.353374233,2125000.0,4.0,6.0,94.0,0.0,0.0,0.0,2.0,77.0,29.0,7.0,36.0,98.0,5.0,3.0,1.0,0.0,352.0,28.0,30.0,2.0,1.0,8.0,2.93,0.246,248.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
rodnefe01_2013,rodnefe01,2013,P,36,3723344.353374233,7000000.0,10.0,11.0,183.0,0.0,0.0,0.0,88.0,122.0,46.0,6.0,79.0,184.0,4.0,10.0,7.0,1.0,722.0,135.0,54.0,8.0,3.0,11.0,2.8266666666666667,0.20066666666666666,520.0,19.0,23.0,3.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
rodrifr03_2013,rodrifr03,2013,P,31,3723344.353374233,3250000.0,11.0,11.0,199.0,0.0,0.0,0.0,36.0,174.0,70.0,19.0,71.0,205.0,9.0,12.0,3.0,0.0,805.0,72.0,73.0,6.0,4.0,12.0,2.998,0.23879999999999998,571.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
saundjo01_2013,saundjo01,2013,P,32,3723344.353374233,,32.0,42.0,93.0,93.0,4.0,1.0,0.0,637.0,273.0,75.0,167.0,327.0,11.0,11.0,9.0,0.0,2439.0,0.0,299.0,22.0,11.0,65.0,4.199999999999999,0.285,1709.0,33.0,94.0,2.0,7.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
thornma01_2013,thornma01,2013,P,37,3723344.353374233,3500000.0,6.0,19.0,196.0,0.0,0.0,0.0,6.0,170.0,65.0,11.0,53.0,146.0,10.0,6.0,5.0,0.0,715.0,44.0,81.0,8.0,4.0,17.0,3.5399999999999996,0.27649999999999997,504.0,10.0,27.0,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
vargaja01_2013,vargaja01,2013,P,30,3723344.353374233,8500000.0,33.0,32.0,89.0,89.0,9.0,5.0,0.0,568.0,255.0,74.0,160.0,381.0,7.0,8.0,12.0,2.0,2388.0,0.0,267.0,9.0,13.0,50.0,4.04,0.26033333333333336,1705.0,18.0,71.0,4.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
vogelry01_2013,vogelry01,2013,P,36,3723344.353374233,5000000.0,31.0,22.0,80.0,78.0,1.0,1.0,0.0,459.0,191.0,47.0,161.0,364.0,15.0,7.0,19.0,1.0,2007.0,1.0,211.0,21.0,11.0,38.0,3.936666666666667,0.26166666666666666,1419.0,23.0,53.0,0.0,7.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
volqued01_2013,volqued01,2013,P,30,3723344.353374233,5000000.0,25.0,30.0,85.0,84.0,1.0,1.0,0.0,459.0,261.0,52.0,247.0,420.0,11.0,30.0,16.0,3.0,2068.0,0.0,274.0,19.0,14.0,30.0,5.01,0.255,1385.0,29.0,44.0,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
webbry01_2013,webbry01,2013,P,27,3723344.353374233,1750000.0,8.0,13.0,184.0,0.0,0.0,0.0,0.0,190.0,71.0,9.0,67.0,129.0,18.0,5.0,8.0,1.0,816.0,50.0,80.0,14.0,8.0,20.0,3.3800000000000003,0.26466666666666666,574.0,9.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
willije02_2013,willije02,2013,P,32,3723344.353374233,,19.0,18.0,79.0,46.0,1.0,1.0,1.0,365.0,174.0,46.0,105.0,233.0,3.0,6.0,10.0,0.0,1484.0,16.0,186.0,1.0,8.0,35.0,4.276666666666666,0.268,1053.0,30.0,36.0,3.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
wrighwe01_2013,wrighwe01,2013,P,28,3723344.353374233,1425000.0,2.0,6.0,168.0,0.0,0.0,0.0,1.0,105.0,43.0,12.0,41.0,120.0,2.0,4.0,9.0,0.0,499.0,35.0,46.0,2.0,2.0,10.0,2.9025,0.21450000000000002,355.0,7.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
wrighja01_2013,wrighja01,2013,P,39,3723344.353374233,1800000.0,9.0,8.0,192.0,1.0,0.0,0.0,1.0,194.0,76.0,12.0,83.0,167.0,13.0,11.0,14.0,0.0,880.0,56.0,86.0,8.0,6.0,20.0,3.3233333333333337,0.252,618.0,27.0,30.0,6.0,5.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
youngch03_2013,youngch03,2013,P,34,3723344.353374233,1250000.0,5.0,9.0,24.0,24.0,0.0,0.0,0.0,131.0,58.0,19.0,47.0,102.0,5.0,3.0,3.0,0.0,588.0,0.0,63.0,10.0,4.0,3.0,3.015,0.20750000000000002,417.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
balfogr01_2013,balfogr01,2013,P,36,3723344.353374233,4000000.0,9.0,7.0,202.0,0.0,0.0,0.0,64.0,133.0,56.0,19.0,75.0,203.0,5.0,11.0,1.0,0.0,793.0,104.0,58.0,3.0,3.0,13.0,2.53,0.18833333333333332,598.0,9.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
jimenub01_2013,jimenub01,2013,P,29,3723344.353374233,12057700.666666666,32.0,39.0,95.0,95.0,2.0,1.0,0.0,539.0,271.0,58.0,253.0,517.0,8.0,32.0,20.0,1.0,2404.0,0.0,302.0,5.0,16.0,35.0,4.5649999999999995,0.256,1643.0,31.0,58.0,5.0,5.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
santaer01_2013,santaer01,2013,P,31,3723344.353374233,14100000.0,29.0,35.0,95.0,95.0,5.0,2.0,0.0,562.0,264.0,91.0,184.0,472.0,9.0,20.0,23.0,1.0,2572.0,0.0,289.0,8.0,12.0,44.0,3.9266666666666663,0.23933333333333331,1853.0,50.0,55.0,7.0,6.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
kurodhi01_2013,kurodhi01,2013,P,38,3723344.353374233,16000000.0,40.0,40.0,97.0,97.0,4.0,3.0,0.0,592.0,224.0,69.0,143.0,478.0,10.0,31.0,18.0,1.0,2553.0,0.0,242.0,15.0,15.0,45.0,3.233333333333333,0.25066666666666665,1869.0,38.0,92.0,0.0,11.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
anderbr04_2014,anderbr04,2014,P,26,3980445.9139650874,10000000.0,6.0,9.0,30.0,19.0,0.0,0.0,3.0,124.0,54.0,7.0,41.0,100.0,5.0,1.0,1.0,0.0,517.0,4.0,61.0,2.0,1.0,15.0,3.84,0.25966666666666666,369.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
beimejo01_2014,beimejo01,2014,P,37,3980445.9139650874,,3.0,1.0,56.0,0.0,0.0,0.0,0.0,39.0,11.0,4.0,14.0,25.0,4.0,3.0,1.0,0.0,184.0,8.0,12.0,3.0,1.0,4.0,2.2,0.236,135.0,2.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
belisma01_2014,belisma01,2014,P,34,3980445.9139650874,3500000.0,12.0,22.0,218.0,1.0,0.0,0.0,3.0,241.0,103.0,16.0,52.0,174.0,10.0,7.0,4.0,1.0,931.0,43.0,108.0,10.0,6.0,21.0,4.300000000000001,0.28099999999999997,653.0,20.0,32.0,2.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
breslcr01_2014,breslcr01,2014,P,34,3980445.9139650874,2000000.0,10.0,6.0,184.0,0.0,0.0,0.0,1.0,174.0,67.0,16.0,68.0,131.0,3.0,7.0,6.0,1.0,758.0,45.0,78.0,4.0,5.0,20.0,3.2925000000000004,0.2465,532.0,9.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
burneaj01_2014,burneaj01,2014,P,37,3980445.9139650874,8500000.0,34.0,39.0,95.0,95.0,3.0,1.0,0.0,559.0,258.0,49.0,225.0,579.0,6.0,31.0,34.0,0.0,2587.0,0.0,287.0,24.0,22.0,51.0,3.7999999999999994,0.24433333333333332,1821.0,42.0,80.0,4.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
capuach01_2014,capuach01,2014,P,36,3980445.9139650874,5000000.0,19.0,23.0,97.0,65.0,0.0,0.0,0.0,414.0,179.0,46.0,112.0,327.0,12.0,19.0,6.0,1.0,1703.0,4.0,199.0,25.0,12.0,31.0,4.195,0.27,1204.0,13.0,50.0,2.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
chambjo03_2014,chambjo03,2014,P,29,3980445.9139650874,1000000.0,5.0,6.0,136.0,0.0,0.0,0.0,3.0,130.0,58.0,14.0,56.0,119.0,6.0,6.0,6.0,0.0,556.0,29.0,60.0,1.0,4.0,11.0,4.283333333333333,0.275,377.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
cottsne01_2014,cottsne01,2014,P,34,3980445.9139650874,3000000.0,10.0,12.0,131.0,0.0,0.0,0.0,3.0,102.0,39.0,8.0,41.0,128.0,4.0,7.0,3.0,2.0,509.0,24.0,41.0,4.0,4.0,7.0,2.7150000000000003,0.2185,371.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
dukeza01_2014,dukeza01,2014,P,31,3980445.9139650874,4750000.0,7.0,3.0,108.0,1.0,0.0,0.0,0.0,99.0,39.0,6.0,31.0,102.0,4.0,5.0,1.0,0.0,436.0,19.0,44.0,2.0,2.0,13.0,3.33,0.24799999999999997,311.0,3.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
floydga01_2014,floydga01,2014,P,31,3980445.9139650874,4000000.0,14.0,17.0,43.0,43.0,0.0,0.0,0.0,248.0,110.0,32.0,88.0,214.0,3.0,15.0,17.0,0.0,1063.0,0.0,122.0,9.0,7.0,31.0,4.04,0.27066666666666667,740.0,15.0,41.0,2.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
frierer01_2014,frierer01,2014,P,29,3980445.9139650874,800000.0,8.0,10.0,182.0,0.0,0.0,0.0,71.0,137.0,80.0,31.0,74.0,244.0,3.0,2.0,12.0,0.0,745.0,132.0,83.0,3.0,3.0,8.0,4.99,0.22799999999999998,529.0,4.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
gorzeto01_2014,gorzeto01,2014,P,32,3980445.9139650874,1000000.0,7.0,8.0,111.0,11.0,0.0,0.0,1.0,164.0,62.0,19.0,69.0,168.0,2.0,6.0,6.0,0.0,757.0,22.0,71.0,4.0,4.0,18.0,2.5466666666666664,0.24733333333333332,535.0,16.0,26.0,3.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
gregelu01_2014,gregelu01,2014,P,30,3980445.9139650874,6375000.0,13.0,13.0,222.0,0.0,0.0,0.0,16.0,164.0,56.0,16.0,54.0,195.0,8.0,10.0,8.0,0.0,846.0,49.0,63.0,12.0,2.0,10.0,2.4066666666666667,0.21266666666666667,631.0,9.0,42.0,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
haranaa01_2014,haranaa01,2014,P,36,3980445.9139650874,5000000.0,27.0,34.0,90.0,90.0,2.0,2.0,0.0,535.0,239.0,55.0,196.0,405.0,15.0,17.0,11.0,0.0,2288.0,0.0,264.0,21.0,22.0,32.0,4.115,0.25575000000000003,1582.0,28.0,72.0,3.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
johnsji04_2014,johnsji04,2014,P,31,3980445.9139650874,1600000.0,10.0,11.0,199.0,0.0,0.0,0.0,103.0,196.0,84.0,13.0,68.0,139.0,11.0,7.0,16.0,0.0,823.0,147.0,93.0,6.0,2.0,32.0,4.8725,0.25925,577.0,13.0,35.0,3.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
kendrky01_2014,kendrky01,2014,P,30,3980445.9139650874,5500000.0,31.0,38.0,99.0,87.0,3.0,2.0,0.0,575.0,266.0,63.0,153.0,347.0,12.0,9.0,25.0,1.0,2339.0,2.0,288.0,36.0,16.0,37.0,4.403333333333333,0.27166666666666667,1621.0,42.0,94.0,5.0,7.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
lewisco01_2014,lewisco01,2014,P,35,3980445.9139650874,4000000.0,16.0,20.0,45.0,45.0,4.0,1.0,0.0,310.0,138.0,41.0,62.0,226.0,5.0,5.0,14.0,1.0,1189.0,0.0,155.0,4.0,11.0,12.0,4.305,0.27449999999999997,826.0,7.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
liriafr01_2014,liriafr01,2014,P,31,3980445.9139650874,12666666.5,29.0,30.0,89.0,83.0,2.0,0.0,0.0,407.0,208.0,41.0,231.0,505.0,8.0,30.0,11.0,3.0,2050.0,2.0,219.0,13.0,14.0,34.0,4.2775,0.23299999999999998,1440.0,15.0,77.0,4.0,8.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
masteju01_2014,masteju01,2014,P,29,3980445.9139650874,9500000.0,32.0,34.0,94.0,88.0,4.0,3.0,0.0,509.0,271.0,43.0,233.0,470.0,3.0,36.0,45.0,0.0,2301.0,3.0,287.0,19.0,14.0,64.0,5.2325,0.266,1584.0,53.0,83.0,3.0,10.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
mcgowdu01_2014,mcgowdu01,2014,P,32,3980445.9139650874,650000.0,5.0,3.0,78.0,8.0,0.0,0.0,1.0,99.0,45.0,15.0,45.0,87.0,2.0,5.0,5.0,0.0,468.0,17.0,52.0,0.0,2.0,7.0,3.31,0.2215,323.0,5.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
morrobr01_2014,morrobr01,2014,P,30,3980445.9139650874,2500000.0,13.0,13.0,44.0,37.0,3.0,3.0,0.0,198.0,96.0,26.0,77.0,180.0,1.0,5.0,3.0,1.0,894.0,2.0,105.0,2.0,6.0,17.0,4.753333333333333,0.2623333333333333,637.0,9.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
motteja01_2014,motteja01,2014,P,32,3980445.9139650874,4500000.0,5.0,5.0,96.0,0.0,0.0,0.0,42.0,78.0,35.0,16.0,26.0,103.0,1.0,1.0,2.0,0.0,389.0,68.0,37.0,2.0,3.0,5.0,3.715,0.242,291.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
ogandal01_2014,ogandal01,2014,P,31,3980445.9139650874,1500000.0,11.0,7.0,108.0,19.0,0.0,0.0,4.0,169.0,79.0,21.0,73.0,160.0,3.0,15.0,8.0,1.0,813.0,21.0,83.0,3.0,6.0,16.0,4.406666666666666,0.24933333333333332,586.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
outmajo01_2014,outmajo01,2014,P,30,3980445.9139650874,,8.0,3.0,128.0,7.0,0.0,0.0,0.0,127.0,72.0,14.0,59.0,119.0,4.0,8.0,3.0,0.0,545.0,17.0,74.0,4.0,3.0,10.0,3.9499999999999997,0.2435,369.0,6.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
peavyja01_2014,peavyja01,2014,P,33,3980445.9139650874,12000000.0,30.0,30.0,87.0,87.0,6.0,1.0,0.0,517.0,233.0,70.0,148.0,473.0,3.0,8.0,21.0,6.0,2324.0,0.0,249.0,11.0,20.0,41.0,3.7159999999999997,0.2424,1699.0,47.0,57.0,3.0,6.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
pinoyo01_2014,pinoyo01,2014,P,31,3980445.9139650874,,2.0,5.0,11.0,11.0,0.0,0.0,0.0,66.0,34.0,8.0,14.0,50.0,0.0,2.0,1.0,0.0,258.0,0.0,37.0,2.0,4.0,2.0,5.07,0.278,181.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
romose01_2014,romose01,2014,P,31,3980445.9139650874,7500000.0,15.0,14.0,198.0,0.0,0.0,0.0,75.0,133.0,52.0,19.0,34.0,180.0,6.0,5.0,8.0,0.0,695.0,114.0,55.0,5.0,1.0,5.0,2.6833333333333336,0.2046666666666667,521.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
staufti01_2014,staufti01,2014,P,32,3980445.9139650874,2200000.0,9.0,3.0,88.0,4.0,0.0,0.0,0.0,133.0,57.0,12.0,46.0,136.0,5.0,1.0,6.0,1.0,581.0,30.0,58.0,5.0,3.0,12.0,4.216666666666667,0.279,417.0,14.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
ueharko01_2014,ueharko01,2014,P,39,3980445.9139650874,9000000.0,10.0,6.0,174.0,0.0,0.0,0.0,48.0,104.0,34.0,19.0,20.0,224.0,2.0,3.0,2.0,0.0,644.0,103.0,35.0,5.0,3.0,5.0,1.7866666666666664,0.16866666666666666,524.0,9.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
vogelry01_2014,vogelry01,2014,P,37,3980445.9139650874,4000000.0,26.0,28.0,82.0,82.0,1.0,0.0,0.0,473.0,219.0,50.0,158.0,376.0,11.0,8.0,23.0,0.0,2035.0,0.0,235.0,21.0,11.0,36.0,4.366666666666667,0.26499999999999996,1434.0,25.0,49.0,2.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
wrighwe01_2014,wrighwe01,2014,P,29,3980445.9139650874,1700000.0,2.0,9.0,205.0,0.0,0.0,0.0,1.0,147.0,58.0,13.0,55.0,146.0,4.0,5.0,11.0,0.0,664.0,45.0,63.0,4.0,5.0,12.0,3.32,0.2415,463.0,9.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
youngch03_2014,youngch03,2014,P,35,3980445.9139650874,675000.0,16.0,18.0,50.0,49.0,0.0,0.0,0.0,262.0,120.0,42.0,96.0,188.0,8.0,8.0,5.0,1.0,1181.0,0.0,128.0,13.0,13.0,9.0,3.9000000000000004,0.2515,840.0,13.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
youngch03_2014,youngch03,2014,P,35,3980445.9139650874,675000.0,16.0,18.0,50.0,49.0,0.0,0.0,0.0,262.0,120.0,42.0,96.0,188.0,8.0,8.0,5.0,1.0,1181.0,0.0,128.0,13.0,13.0,9.0,3.9000000000000004,0.2515,840.0,13.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
scherma01_2014,scherma01,2014,P,30,3980445.9139650874,19642428.5,55.0,15.0,97.0,97.0,1.0,1.0,0.0,527.0,224.0,59.0,179.0,723.0,3.0,18.0,15.0,3.0,2527.0,0.0,235.0,11.0,17.0,33.0,3.2633333333333336,0.22866666666666666,1867.0,34.0,51.0,5.0,2.0,0.0,0.0,0.0,0.0,,1,0,0,0,1
albural01_2015,albural01,2015,P,29,4301276.094247246,,11.0,5.0,192.0,0.0,0.0,0.0,1.0,148.0,70.0,16.0,88.0,191.0,9.0,16.0,6.0,7.0,727.0,39.0,70.0,1.0,5.0,11.0,3.7699999999999996,0.2336666666666667,505.0,13.0,16.0,1.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
axforjo01_2015,axforjo01,2015,P,32,4301276.094247246,4500000.0,13.0,16.0,197.0,0.0,0.0,0.0,35.0,172.0,79.0,20.0,94.0,190.0,10.0,11.0,4.0,0.0,782.0,87.0,85.0,7.0,7.0,10.0,3.6799999999999997,0.25439999999999996,526.0,9.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
bastaan01_2015,bastaan01,2015,P,30,4301276.094247246,5375000.0,12.0,10.0,181.0,0.0,0.0,0.0,3.0,115.0,58.0,10.0,81.0,192.0,7.0,17.0,6.0,0.0,689.0,50.0,62.0,9.0,4.0,7.0,3.08,0.19766666666666666,492.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
beachbr01_2015,beachbr01,2015,P,29,4301276.094247246,,2.0,2.0,7.0,7.0,0.0,0.0,0.0,37.0,22.0,6.0,10.0,28.0,2.0,2.0,0.0,0.0,159.0,0.0,24.0,3.0,1.0,1.0,6.1899999999999995,0.276,114.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
blantjo01_2015,blantjo01,2015,P,35,4301276.094247246,4000000.0,9.0,16.0,64.0,24.0,0.0,0.0,2.0,249.0,113.0,36.0,50.0,187.0,9.0,11.0,5.0,0.0,920.0,20.0,122.0,2.0,8.0,13.0,3.8333333333333335,0.26266666666666666,626.0,19.0,18.0,3.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
blevije01_2015,blevije01,2015,P,32,4301276.094247246,4000000.0,8.0,3.0,138.0,0.0,0.0,0.0,0.0,95.0,52.0,10.0,40.0,122.0,8.0,4.0,5.0,0.0,500.0,40.0,54.0,6.0,8.0,5.0,2.6733333333333333,0.149,367.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
cahiltr01_2015,cahiltr01,2015,P,27,4301276.094247246,4250000.0,12.0,25.0,84.0,45.0,0.0,0.0,1.0,310.0,160.0,26.0,136.0,243.0,5.0,24.0,12.0,0.0,1322.0,15.0,173.0,18.0,13.0,30.0,4.8100000000000005,0.25475000000000003,902.0,14.0,58.0,1.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
cishest01_2015,cishest01,2015,P,29,4301276.094247246,4000000.0,10.0,17.0,195.0,0.0,0.0,0.0,77.0,166.0,63.0,10.0,70.0,206.0,11.0,3.0,4.0,0.0,799.0,140.0,71.0,9.0,8.0,13.0,3.0775,0.23774999999999996,571.0,15.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
clippty01_2015,clippty01,2015,P,30,4301276.094247246,6100000.0,18.0,11.0,216.0,0.0,0.0,0.0,20.0,133.0,59.0,22.0,78.0,219.0,4.0,8.0,9.0,0.0,854.0,48.0,66.0,5.0,5.0,5.0,2.6100000000000003,0.17875000000000002,637.0,7.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
colemlo01_2015,colemlo01,2015,P,29,4301276.094247246,725000.0,5.0,0.0,62.0,0.0,0.0,0.0,1.0,59.0,23.0,7.0,26.0,57.0,2.0,4.0,2.0,0.0,275.0,20.0,23.0,1.0,1.0,9.0,2.0566666666666666,0.19599999999999998,200.0,2.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
colonba01_2015,colonba01,2015,P,42,4301276.094247246,7250000.0,47.0,32.0,94.0,92.0,4.0,4.0,0.0,628.0,238.0,61.0,83.0,404.0,8.0,3.0,9.0,0.0,2430.0,1.0,251.0,20.0,17.0,51.0,3.6333333333333333,0.27266666666666667,1762.0,26.0,81.0,9.0,9.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
cookry01_2015,cookry01,2015,P,28,4301276.094247246,1100000.0,7.0,9.0,134.0,0.0,0.0,0.0,3.0,114.0,56.0,9.0,54.0,123.0,2.0,11.0,6.0,0.0,550.0,29.0,60.0,2.0,6.0,6.0,10.835,0.31325000000000003,378.0,7.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
defraju01_2015,defraju01,2015,P,28,4301276.094247246,,6.0,6.0,173.0,0.0,0.0,0.0,0.0,182.0,83.0,16.0,69.0,159.0,9.0,15.0,13.0,0.0,789.0,45.0,92.0,7.0,8.0,15.0,3.92,0.25766666666666665,538.0,12.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
